Service_ID,Service_Date,Location,Branch,Region,Franchise_ID,Product_Category,Service_Type,Technician_ID,Customer_ID,Service_Duration,Part_Name,Parts_Used,Parts_Cost,Parts_Revenue,Service_Cost,Service_Revenue,Total_Revenue,Warranty_Claim,Customer_Satisfaction,Product_Age_Months,First_Call_Resolution,Priority
SVC013149,2024-09-17,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Air Conditioner,Installation,TECH_PUN003,CUST815334,3.8,None,0,0.0,0.0,1188.36,1673.8,1673.8,0,4.2,9,0,3
SVC013150,2023-04-25,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Refrigerator,Cleaning,TECH_JAI009,CUST540376,1.8,Thermostat,3,4344.56,6441.26,429.79,722.66,7163.92,0,4.0,9,1,2
SVC013151,2023-11-22,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Air Conditioner,Annual Maintenance Contract,TECH_BAN010,CUST840929,1.6,None,0,0.0,0.0,377.57,164.685,164.685,1,4.7,91,1,2
SVC013152,2024-07-06,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Kitchen Appliances,Installation,TECH_LUC005,CUST200966,3.2,Gasket,1,350.45,523.73,871.43,1409.13,1932.8600000000001,0,3.9,120,1,1
SVC013153,2023-06-16,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Microwave Oven,Cleaning,TECH_KOL009,CUST184250,1.3,None,0,0.0,0.0,485.92,801.73,801.73,0,4.1,106,0,2
SVC013154,2024-08-28,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Washing Machine,Installation,TECH_PUN004,CUST701862,1.8,Pump,3,5052.78,7958.81,367.9,513.7,8472.51,0,4.6,102,1,1
SVC013155,2024-07-19,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Air Conditioner,Part Replacement,TECH_BAN002,CUST425752,1.0,Capacitor,2,893.28,1392.7,368.14,615.09,2007.79,0,3.8,21,1,1
SVC013156,2023-02-18,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Kitchen Appliances,Diagnostic,TECH_JAI001,CUST353648,1.6,None,0,0.0,0.0,419.16,654.78,654.78,0,4.8,98,1,1
SVC013157,2023-02-13,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Microwave Oven,Maintenance,TECH_IND010,CUST505833,1.3,Diode,2,3379.05,5360.5,408.95,544.07,5904.57,0,4.1,83,0,2
SVC013158,2024-05-27,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Dishwasher,Annual Maintenance Contract,TECH_KOL007,CUST171460,1.9,Spray Arm,2,790.32,1239.22,533.51,900.47,2139.69,0,4.4,18,1,4
SVC013159,2024-10-02,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Washing Machine,Repair,TECH_IND009,CUST127096,2.7,None,0,0.0,0.0,1004.83,1697.74,1697.74,0,3.0,103,1,1
SVC013160,2023-10-08,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Microwave Oven,Annual Maintenance Contract,TECH_DEL007,CUST812947,1.5,None,0,0.0,0.0,412.31,610.03,610.03,0,3.7,20,0,3
SVC013161,2023-07-11,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Refrigerator,Installation,TECH_MUM008,CUST434827,2.9,Thermostat,3,7176.74,10373.01,857.3,1249.06,11622.07,0,4.9,86,1,1
SVC013162,2023-08-10,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Kitchen Appliances,Maintenance,TECH_BAN009,CUST737364,0.8,None,0,0.0,0.0,196.39,291.88,291.88,0,4.8,54,1,2
SVC013163,2023-10-05,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Dishwasher,Cleaning,TECH_HYD009,CUST440982,0.8,Heating Element,1,903.21,1292.71,263.93,402.39,1695.1,0,4.1,5,0,2
SVC013164,2024-05-02,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Dishwasher,Cleaning,TECH_KOL006,CUST655384,1.0,None,0,0.0,0.0,309.83,451.67,451.67,0,3.2,90,1,1
SVC013165,2024-04-04,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Refrigerator,Maintenance,TECH_SUR007,CUST664302,1.5,None,0,0.0,0.0,485.08,739.16,739.16,0,3.8,19,1,2
SVC013166,2023-08-01,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Washing Machine,Installation,TECH_PUN009,CUST589601,2.7,Control Board,2,5167.06,7728.31,802.02,1139.05,8867.36,0,4.6,75,1,2
SVC013167,2023-01-19,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Washing Machine,Diagnostic,TECH_CHE009,CUST560159,2.7,None,0,0.0,0.0,1055.22,1447.36,1447.36,0,4.1,54,0,3
SVC013168,2024-11-14,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Air Conditioner,Cleaning,TECH_LUC009,CUST802416,1.1,None,0,0.0,0.0,392.2,624.45,624.45,0,3.0,88,1,2
SVC013169,2023-11-29,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Air Conditioner,Maintenance,TECH_AHM007,CUST283965,0.7,Thermostat,1,1040.14,1524.94,214.38,313.4,1838.3400000000001,0,3.2,30,1,1
SVC013170,2023-03-15,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Kitchen Appliances,Diagnostic,TECH_CHE003,CUST759162,2.2,None,0,0.0,0.0,653.08,861.25,861.25,0,4.5,85,1,1
SVC013171,2023-04-21,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Dishwasher,Cleaning,TECH_KOL007,CUST947009,0.6,None,0,0.0,0.0,179.3,290.46,290.46,0,4.1,79,1,1
SVC013172,2024-12-05,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Microwave Oven,Part Replacement,TECH_PUN003,CUST292913,1.8,Capacitor,1,697.96,1110.71,494.66,673.56,1784.27,0,4.5,47,1,2
SVC013173,2023-07-20,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Washing Machine,Annual Maintenance Contract,TECH_PUN009,CUST350068,1.3,None,0,0.0,0.0,306.77,496.74,496.74,0,3.2,28,1,2
SVC013174,2023-03-03,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Washing Machine,Part Replacement,TECH_BAN005,CUST729942,2.0,Door Lock,3,2319.44,1389.044,516.05,241.21499999999997,1630.259,1,3.4,114,1,1
SVC013175,2024-11-09,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Air Conditioner,Cleaning,TECH_DEL004,CUST536095,1.1,None,0,0.0,0.0,438.33,679.18,679.18,0,4.2,83,1,1
SVC013176,2024-09-06,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Dishwasher,Repair,TECH_JAI003,CUST705687,5.9,Filter,2,1283.28,767.316,2242.84,925.7249999999999,1693.041,1,3.3,118,1,3
SVC013177,2024-06-21,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Microwave Oven,Diagnostic,TECH_KOL009,CUST744330,2.5,None,0,0.0,0.0,689.8,346.00199999999995,346.00199999999995,1,3.6,68,1,1
SVC013178,2024-03-02,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Dishwasher,Maintenance,TECH_BAN007,CUST855497,2.0,Filter,3,1216.32,1923.71,787.95,1050.21,2973.92,0,4.4,102,1,3
SVC013179,2024-08-16,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Dishwasher,Maintenance,TECH_BAN010,CUST357600,1.5,None,0,0.0,0.0,476.67,191.166,191.166,1,3.3,24,0,1
SVC013180,2024-11-02,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Refrigerator,Part Replacement,TECH_DEL009,CUST471149,1.2,Compressor,2,7377.86,10901.09,319.66,542.94,11444.03,0,3.0,69,0,2
SVC013181,2024-05-02,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Washing Machine,Diagnostic,TECH_PUN001,CUST887379,1.1,Pump,3,4575.33,7088.98,272.76,401.08,7490.0599999999995,0,4.8,40,1,4
SVC013182,2023-08-13,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Washing Machine,Cleaning,TECH_DEL004,CUST247144,0.8,Inlet Valve,3,5071.82,7588.56,168.82,243.47,7832.030000000001,0,3.3,80,1,2
SVC013183,2023-12-16,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Air Conditioner,Annual Maintenance Contract,TECH_IND009,CUST255733,1.3,PCB,1,4163.26,5895.12,352.49,596.48,6491.6,0,4.0,67,1,2
SVC013184,2024-12-06,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Washing Machine,Annual Maintenance Contract,TECH_CHE009,CUST225291,1.5,Pump,2,3665.15,5174.09,449.47,695.74,5869.83,0,4.9,84,0,1
SVC013185,2023-11-04,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Kitchen Appliances,Cleaning,TECH_KOL006,CUST415038,1.6,None,0,0.0,0.0,424.28,653.81,653.81,0,3.2,108,1,3
SVC013186,2024-12-11,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Air Conditioner,Cleaning,TECH_HYD008,CUST321134,0.7,Fan Motor,2,2672.54,4129.18,200.1,278.61,4407.79,0,4.9,68,1,2
SVC013187,2024-12-26,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Washing Machine,Cleaning,TECH_DEL010,CUST115270,0.8,Door Lock,3,1536.91,2398.46,216.0,353.24,2751.7,0,3.1,20,1,1
SVC013188,2023-01-07,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Refrigerator,Diagnostic,TECH_BAN008,CUST953641,1.3,None,0,0.0,0.0,508.14,771.83,771.83,0,3.9,54,0,3
SVC013189,2024-10-14,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Air Conditioner,Annual Maintenance Contract,TECH_KOL001,CUST497158,2.3,None,0,0.0,0.0,726.25,1124.38,1124.38,0,4.4,15,1,2
SVC013190,2024-10-07,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Refrigerator,Part Replacement,TECH_KOL004,CUST462274,1.8,Compressor,2,6066.12,3455.6160000000004,696.19,314.019,3769.635,1,3.1,1,1,3
SVC013191,2023-07-03,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Washing Machine,Maintenance,TECH_BAN004,CUST237632,1.6,Drum,3,4376.54,6589.62,413.27,600.56,7190.18,0,3.2,109,1,1
SVC013192,2024-04-26,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Refrigerator,Maintenance,TECH_LUC008,CUST964489,1.0,Compressor,3,8980.67,13155.24,347.24,522.93,13678.17,0,4.0,60,1,3
SVC013193,2023-07-07,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Refrigerator,Installation,TECH_AHM007,CUST120863,2.1,None,0,0.0,0.0,442.35,696.92,696.92,0,3.7,51,0,4
SVC013194,2023-05-10,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Washing Machine,Part Replacement,TECH_AHM006,CUST261987,2.7,Control Board,1,3941.11,5854.49,979.37,1577.93,7432.42,0,3.6,115,1,2
SVC013195,2024-01-23,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Dishwasher,Cleaning,TECH_AHM005,CUST531735,1.4,None,0,0.0,0.0,357.85,567.45,567.45,0,3.0,120,0,1
SVC013196,2024-12-15,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Refrigerator,Cleaning,TECH_DEL008,CUST375872,0.8,Ice Maker,2,9848.78,5915.2880000000005,188.53,95.21999999999998,6010.508000000001,1,4.7,85,1,2
SVC013197,2023-08-17,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Dishwasher,Cleaning,TECH_AHM003,CUST773393,1.6,None,0,0.0,0.0,386.9,539.39,539.39,0,3.2,36,1,2
SVC013198,2024-01-13,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Air Conditioner,Annual Maintenance Contract,TECH_AHM007,CUST182320,1.1,None,0,0.0,0.0,227.86,377.08,377.08,0,4.7,16,1,1
SVC013199,2024-10-21,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Dishwasher,Diagnostic,TECH_KOL004,CUST753419,1.4,None,0,0.0,0.0,547.98,823.77,823.77,0,3.6,17,1,2
SVC013200,2024-11-22,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Refrigerator,Installation,TECH_HYD006,CUST833287,2.4,Compressor,3,11374.9,16148.97,811.01,1089.88,17238.85,0,3.4,93,1,3
SVC013201,2024-05-17,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Kitchen Appliances,Part Replacement,TECH_MUM009,CUST394515,1.5,Timer,3,1863.19,2797.23,514.47,855.22,3652.45,0,3.2,40,1,1
SVC013202,2024-02-17,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Microwave Oven,Annual Maintenance Contract,TECH_KOL001,CUST168918,1.9,None,0,0.0,0.0,745.42,1102.86,1102.86,0,4.7,85,1,1
SVC013203,2024-01-06,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Dishwasher,Installation,TECH_CHE006,CUST408824,3.5,None,0,0.0,0.0,1040.47,1429.12,1429.12,0,3.2,5,1,3
SVC013204,2023-06-18,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Dishwasher,Maintenance,TECH_AHM007,CUST990572,1.7,None,0,0.0,0.0,545.86,253.113,253.113,1,4.4,39,1,2
SVC013205,2024-02-02,Mumbai_Central,Mumbai_Central,West,FR001_Mumbai_West,Air Conditioner,Maintenance,TECH_MUM007,CUST522500,1.8,Filter,3,7544.56,11034.99,515.08,714.8,11749.789999999999,0,3.5,75,1,1
SVC013206,2023-07-22,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Refrigerator,Installation,TECH_HYD005,CUST706342,3.7,None,0,0.0,0.0,1111.18,1707.55,1707.55,0,3.2,88,1,2
SVC013207,2023-11-24,Hyderabad_Gachibowli,Hyderabad_Gachibowli,South,FR007_Hyderabad,Air Conditioner,Annual Maintenance Contract,TECH_HYD004,CUST362499,2.8,None,0,0.0,0.0,1007.21,1695.9,1695.9,0,4.3,22,1,2
SVC013208,2024-08-04,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Kitchen Appliances,Repair,TECH_SUR006,CUST911343,2.7,None,0,0.0,0.0,569.41,785.36,785.36,0,4.1,85,1,2
SVC013209,2024-04-16,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Dishwasher,Part Replacement,TECH_PUN004,CUST366296,2.5,None,0,0.0,0.0,859.52,1413.83,1413.83,0,3.7,30,1,2
SVC013210,2024-07-13,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Washing Machine,Diagnostic,TECH_CHE003,CUST562057,2.4,Inlet Valve,2,1549.23,2183.51,759.81,1196.12,3379.63,0,3.3,65,1,2
SVC013211,2024-01-31,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Washing Machine,Annual Maintenance Contract,TECH_AHM008,CUST797795,1.2,Motor,2,6397.55,10071.95,344.82,516.97,10588.92,0,4.5,34,1,2
SVC013212,2023-03-09,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Microwave Oven,Part Replacement,TECH_JAI009,CUST106045,1.0,Magnetron,1,2455.32,3466.41,367.64,571.78,4038.1899999999996,0,3.6,71,1,1
SVC013213,2023-01-09,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Washing Machine,Part Replacement,TECH_DEL004,CUST975205,2.6,None,0,0.0,0.0,604.07,871.12,871.12,0,4.7,113,1,1
SVC013214,2024-05-18,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Microwave Oven,Maintenance,TECH_BAN004,CUST776436,1.2,Capacitor,2,1022.77,1583.59,460.78,677.58,2261.17,0,3.2,116,1,2
SVC013215,2023-07-20,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Dishwasher,Maintenance,TECH_CHE010,CUST897110,1.2,Filter,1,231.28,347.63,418.11,658.54,1006.17,0,4.4,78,0,3
SVC013216,2023-08-18,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Air Conditioner,Repair,TECH_CHE007,CUST464425,3.1,PCB,3,4530.57,6715.6,1002.52,1350.67,8066.27,0,4.1,73,0,2
SVC013217,2024-04-13,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Kitchen Appliances,Installation,TECH_AHM009,CUST951260,3.1,None,0,0.0,0.0,853.63,1265.4,1265.4,0,3.6,69,1,1
SVC013218,2024-09-03,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Dishwasher,Part Replacement,TECH_AHM006,CUST729631,2.8,Door Latch,2,1812.16,2764.15,568.78,944.73,3708.88,0,4.5,53,1,1
SVC013219,2023-09-12,Ahmedabad_Maninagar,Ahmedabad_Maninagar,West,FR008_Gujarat,Refrigerator,Cleaning,TECH_AHM004,CUST693422,0.9,Ice Maker,2,12922.17,19212.69,281.23,411.08,19623.77,0,3.1,32,1,2
SVC013220,2024-01-12,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Dishwasher,Installation,TECH_KOL006,CUST262959,1.7,Pump,1,846.7,1222.27,556.98,838.58,2060.85,0,4.1,22,0,2
SVC013221,2023-01-16,Bangalore_Whitefield,Bangalore_Whitefield,South,FR003_Bangalore,Kitchen Appliances,Cleaning,TECH_BAN003,CUST717005,1.5,Gasket,2,2756.28,3977.47,544.26,714.48,4691.95,0,4.2,9,0,2
SVC013222,2023-01-11,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Refrigerator,Repair,TECH_HYD002,CUST462592,4.7,Door Seal,2,1144.81,1673.78,1739.06,2262.9,3936.6800000000003,0,4.8,70,1,2
SVC013223,2023-04-25,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Refrigerator,Maintenance,TECH_AHM010,CUST654100,1.4,None,0,0.0,0.0,385.6,540.78,540.78,0,4.7,93,0,4
SVC013224,2023-09-14,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Dishwasher,Repair,TECH_DEL007,CUST577263,1.9,Door Latch,3,2423.43,3512.32,701.93,1017.01,4529.33,0,3.8,8,1,3
SVC013225,2023-03-20,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Dishwasher,Installation,TECH_JAI008,CUST216601,1.5,None,0,0.0,0.0,514.74,786.99,786.99,0,4.4,6,1,1
SVC013226,2024-06-12,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Air Conditioner,Part Replacement,TECH_IND001,CUST257128,1.3,Filter,3,7857.39,11171.61,500.1,668.11,11839.720000000001,0,3.2,62,0,1
SVC013227,2023-04-01,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Dishwasher,Cleaning,TECH_KOL006,CUST481906,1.0,Pump,1,1401.56,2223.88,268.05,411.4,2635.28,0,5.0,39,1,1
SVC013228,2024-11-02,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Dishwasher,Repair,TECH_HYD001,CUST823784,2.0,Door Latch,3,1315.27,1918.86,483.52,663.27,2582.13,0,4.7,1,1,2
SVC013229,2024-02-28,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Refrigerator,Annual Maintenance Contract,TECH_PUN005,CUST583425,1.0,Defrost Timer,2,2059.81,3163.32,297.09,460.5,3623.82,0,3.4,9,1,1
SVC013230,2023-10-08,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Air Conditioner,Annual Maintenance Contract,TECH_KOL005,CUST908325,2.2,None,0,0.0,0.0,579.19,249.939,249.939,1,3.0,34,1,1
SVC013231,2023-03-19,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Microwave Oven,Installation,TECH_JAI007,CUST318799,3.0,None,0,0.0,0.0,754.5,1201.71,1201.71,0,4.6,27,1,2
SVC013232,2023-02-20,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Microwave Oven,Diagnostic,TECH_MUM010,CUST208745,2.7,Diode,2,1011.43,1564.25,842.89,1289.91,2854.16,0,3.0,7,0,1
SVC013233,2024-01-28,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Refrigerator,Diagnostic,TECH_CHE003,CUST790817,1.5,None,0,0.0,0.0,417.31,595.56,595.56,0,3.3,71,1,2
SVC013234,2023-05-03,Delhi_North,Delhi_North,North,FR002_Delhi_NCR,Kitchen Appliances,Cleaning,TECH_DEL010,CUST277033,1.6,None,0,0.0,0.0,557.84,756.43,756.43,0,4.8,28,1,1
SVC013235,2023-06-27,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Air Conditioner,Installation,TECH_CHE009,CUST322138,3.8,None,0,0.0,0.0,1233.17,520.632,520.632,1,4.0,12,1,1
SVC013236,2024-11-29,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Dishwasher,Installation,TECH_SUR008,CUST750295,3.5,Filter,1,484.65,762.56,866.0,1453.47,2216.0299999999997,0,4.1,32,1,1
SVC013237,2023-03-26,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Refrigerator,Maintenance,TECH_PUN007,CUST275708,1.6,Ice Maker,2,3764.66,5796.11,522.78,840.93,6637.04,0,5.0,89,1,1
SVC013238,2023-09-30,Ahmedabad_Satellite,Ahmedabad_Satellite,West,FR008_Gujarat,Kitchen Appliances,Annual Maintenance Contract,TECH_AHM002,CUST892768,2.7,Switch,3,2785.66,4204.9,978.89,1310.44,5515.34,0,3.3,63,1,2
SVC013239,2024-10-19,Kolkata_Park_Street,Kolkata_Park_Street,East,FR005_Kolkata,Kitchen Appliances,Cleaning,TECH_KOL008,CUST341894,0.7,None,0,0.0,0.0,170.48,69.333,69.333,1,3.3,56,1,4
SVC013240,2024-07-23,Chennai_Anna_Nagar,Chennai_Anna_Nagar,South,FR004_Chennai,Dishwasher,Diagnostic,TECH_CHE002,CUST266263,1.7,Pump,2,1871.43,2798.47,547.75,772.88,3571.35,0,4.4,57,1,1
SVC013241,2023-10-03,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Washing Machine,Maintenance,TECH_DEL008,CUST714696,0.9,None,0,0.0,0.0,249.61,356.62,356.62,0,3.4,75,1,1
SVC013242,2023-11-03,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Kitchen Appliances,Diagnostic,TECH_KOL004,CUST391250,2.5,Timer,3,1944.02,1163.74,961.05,405.23699999999997,1568.9769999999999,1,4.1,16,1,2
SVC013243,2023-01-29,Hyderabad_Secunderabad,Hyderabad_Secunderabad,South,FR007_Hyderabad,Dishwasher,Repair,TECH_HYD006,CUST930161,4.6,Pump,2,1076.95,1687.09,1328.06,1792.83,3479.92,0,3.6,119,1,1
SVC013244,2023-09-14,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Refrigerator,Annual Maintenance Contract,TECH_SUR002,CUST465422,1.3,Ice Maker,3,8716.13,12292.07,515.16,845.96,13138.029999999999,0,3.0,61,1,3
SVC013245,2024-08-31,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Air Conditioner,Repair,TECH_JAI003,CUST137756,3.9,PCB,1,2787.55,1705.2560000000003,1405.2,594.189,2299.445,1,4.3,87,1,2
SVC013246,2023-08-05,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Kitchen Appliances,Repair,TECH_MUM008,CUST916365,3.9,Heating Element,3,2517.58,3609.11,1153.77,1759.01,5368.12,0,4.7,108,1,4
SVC013247,2024-08-07,Jaipur_Malviya_Nagar,Jaipur_Malviya_Nagar,North,FR009_Rajasthan,Air Conditioner,Repair,TECH_JAI006,CUST927142,4.1,None,0,0.0,0.0,1367.32,2285.26,2285.26,0,4.6,30,1,1
SVC013248,2023-02-20,Lucknow_Gomti_Nagar,Lucknow_Gomti_Nagar,North,FR010_UP,Washing Machine,Cleaning,TECH_LUC008,CUST596612,1.5,Inlet Valve,2,662.81,389.58000000000004,568.87,258.864,648.444,1,3.8,65,1,4
SVC013249,2024-08-22,Pune_Hinjewadi,Pune_Hinjewadi,West,FR006_Pune,Air Conditioner,Repair,TECH_PUN001,CUST667651,2.6,None,0,0.0,0.0,563.82,775.09,775.09,0,4.0,118,1,1
SVC013250,2024-08-09,Surat_Adajan,Surat_Adajan,West,FR008_Gujarat,Air Conditioner,Part Replacement,TECH_SUR008,CUST823120,1.6,Compressor,1,10454.78,14866.66,637.57,1057.87,15924.529999999999,0,3.6,118,1,2
SVC013251,2024-04-27,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Kitchen Appliances,Maintenance,TECH_BAN010,CUST805857,1.7,None,0,0.0,0.0,596.65,810.49,810.49,0,3.9,36,1,1
SVC013252,2023-08-23,Bangalore_Koramangala,Bangalore_Koramangala,South,FR003_Bangalore,Air Conditioner,Part Replacement,TECH_BAN008,CUST667257,2.8,Compressor,2,8343.37,12777.31,663.11,1080.25,13857.56,0,4.4,115,1,2
SVC013253,2024-09-01,Pune_Kothrud,Pune_Kothrud,West,FR006_Pune,Dishwasher,Installation,TECH_PUN010,CUST416690,2.6,None,0,0.0,0.0,778.27,1025.59,1025.59,0,4.2,11,1,2
SVC013254,2023-02-18,Chennai_Velachery,Chennai_Velachery,South,FR004_Chennai,Microwave Oven,Repair,TECH_CHE004,CUST521121,5.1,None,0,0.0,0.0,1656.55,2229.32,2229.32,0,3.4,35,1,1
SVC013255,2024-10-08,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Microwave Oven,Maintenance,TECH_DEL009,CUST856659,1.9,None,0,0.0,0.0,544.88,762.31,762.31,0,5.0,84,1,1
SVC013256,2024-04-22,Mumbai_Andheri,Mumbai_Andheri,West,FR001_Mumbai_West,Dishwasher,Installation,TECH_MUM002,CUST459503,2.3,None,0,0.0,0.0,919.23,1236.34,1236.34,0,4.0,65,1,1
SVC013257,2023-09-20,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Kitchen Appliances,Installation,TECH_IND010,CUST255133,3.3,Switch,3,1730.8,1027.824,1022.15,432.81,1460.634,1,4.6,116,1,4
SVC013258,2023-01-01,Delhi_South,Delhi_South,North,FR002_Delhi_NCR,Air Conditioner,Diagnostic,TECH_DEL001,CUST222763,2.7,Fan Motor,2,1696.13,2466.64,625.81,900.5,3367.14,0,4.8,106,1,1
SVC013259,2024-06-10,Indore_Vijay_Nagar,Indore_Vijay_Nagar,Central,FR011_MP,Kitchen Appliances,Part Replacement,TECH_IND009,CUST226365,2.3,Timer,3,1873.78,2950.27,644.32,981.44,3931.71,0,4.8,115,1,1
SVC013260,2024-12-31,Kolkata_Salt_Lake,Kolkata_Salt_Lake,East,FR005_Kolkata,Air Conditioner,Diagnostic,TECH_KOL004,CUST130009,2.9,Compressor,2,5790.32,8145.2,583.33,895.19,9040.39,0,4.1,78,1,1
